"Anatomical Structures, Cell Types and Biomarkers Table for Spinal Cord",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Vilas Menon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-4096-8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM869.WZFK.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/1/NOTE,AS/1/ABBR,AS/2,AS/2/LABEL,AS/2/ID,AS/2/NOTE,AS/2/ABBR,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTE,AS/3/ABBR,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTE,AS/4/ABBR,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTE,AS/5/ABBR,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTE,CT/1/ABBR,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/1/NOTE,BGene/1/ABBR,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/2/NOTE,BGene/2/ABBR,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/3/NOTE,BGene/3/ABBR,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/1/NOTE,BProtein/1/ABBR,REF/1,REF/1/DOI,REF/1/NOTES
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord lateral horn,lumbar spinal cord lateral horn,UBERON:0031906,,,,,,,,Oligodendrocyte,Oligodendrocyte,CL:0000128,,,MOG,myelin oligodendrocyte glycoprotein,HGNC:7197,,,,,,,,,,,,,,,,,,10.1016/j.neuron.2023.01.007,10.1016/j.neuron.2023.01.007,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007"
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord lateral horn,lumbar spinal cord lateral horn,UBERON:0031906,,,,,,,,Astrocyte,Astrocyte,CL:0000127,,,SLC14A1,solute carrier family 14 member 1 (Kidd blood group),HGNC:10918,,,,,,,,,,,,,,,,,,10.1016/j.neuron.2023.01.007,10.1016/j.neuron.2023.01.007,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007"
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord lateral horn,lumbar spinal cord lateral horn,UBERON:0031906,,,,,,,,Microglia,microglial cell,CL:0000129,,,AIF1,allograft inflammatory factor 1,HGNC:352,,,,,,,,,,,,,IBA1,ionized calcium-binding adapter molecule 1,HGNC:352,Protein for gene AIF1,,10.1016/j.neuron.2023.01.007,10.1016/j.neuron.2023.01.007,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007"
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord lateral horn,lumbar spinal cord lateral horn,UBERON:0031906,,,,,,,,Endothelial Cell,Endothelial Cell,CL:0000115,,,CLDN5,claudin 5,HGNC:2047,,,,,,,,,,,,,,,,,,10.1016/j.neuron.2023.01.007,10.1016/j.neuron.2023.01.007,"Yadav, Matson et al. (2023) https://doi.org/10.1016/j.neuron.2023.01.007"
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar subsegment of spinal cord,lumbar subsegment of spinal cord,UBERON:0007716,,,L1 lumbar spinal cord segment,first lumbar spinal cord segment,UBERON:0006448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar subsegment of spinal cord,lumbar subsegment of spinal cord,UBERON:0007716,,,L2 lumbar spinal cord segment,second lumbar spinal cord segment,UBERON:0006450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar subsegment of spinal cord,lumbar subsegment of spinal cord,UBERON:0007716,,,L3 lumbar spinal cord segment,third lumbar spinal cord segment,UBERON:0006449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar subsegment of spinal cord,lumbar subsegment of spinal cord,UBERON:0007716,,,L4 lumbar spinal cord segment,fourth lumbar spinal cord segment,UBERON:0006451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar subsegment of spinal cord,lumbar subsegment of spinal cord,UBERON:0007716,,,L5 lumbar spinal cord segment,fifth lumbar spinal cord segment,UBERON:0006447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T1 segment of thoracic spinal cord,first thoracic spinal cord segment,UBERON:0006457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T2 segment of thoracic spinal cord,second thoracic spinal cord segment,UBERON:0006458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T3 segment of thoracic spinal cord,third thoracic spinal cord segment,UBERON:0006459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T4 segment of thoracic spinal cord,fourth thoracic spinal cord segment,UBERON:0006452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T5 segment of thoracic spinal cord,fifth thoracic spinal cord segment,UBERON:0006453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T6 segment of thoracic spinal cord,sixth thoracic spinal cord segment,UBERON:0006454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T7 segment of thoracic spinal cord,seventh thoracic spinal cord segment,UBERON:0006455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T8 segment of thoracic spinal cord,eighth thoracic spinal cord segment,UBERON:0006456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T9 segment of thoracic spinal cord,ninth thoracic spinal cord segment,UBERON:0006465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T10 thoracic spinal cord segment,tenth thoracic spinal cord segment,UBERON:0006466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T11 thoracic spinal cord segment,eleventh thoracic spinal cord segment,UBERON:0006467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic subsegment of spinal cord,thoracic subsegment of spinal cord,UBERON:0007715,,,T12 thoracic spinal cord segment,twelfth thoracic spinal cord segment,UBERON:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord dorsal horn,thoracic spinal cord dorsal horn,UBERON:0014609,,,substantia gelatinosa of thoracic spinal cord dorsal horn,substantia gelatinosa of thoracic spinal cord dorsal horn,UBERON:0014612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord dorsal horn,thoracic spinal cord dorsal horn,UBERON:0014609,,,apex of thoracic spinal cord dorsal horn,apex of thoracic spinal cord dorsal horn,UBERON:0014611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord lateral horn,thoracic spinal cord lateral horn,UBERON:0014607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord ventral horn,thoracic spinal cord ventral horn,UBERON:0014610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord ventral commissure,thoracic spinal cord ventral commissure,UBERON:0007837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord gray commissure,thoracic spinal cord gray commissure,UBERON:0026293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral subsegment of spinal cord,sacral subsegment of spinal cord,UBERON:0007717,,,S1 sacral spinal cord segment,first sacral spinal cord segment,UBERON:0006460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral subsegment of spinal cord,sacral subsegment of spinal cord,UBERON:0007717,,,S2 sacral spinal cord segment,second sacral spinal cord segment,UBERON:0006461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral subsegment of spinal cord,sacral subsegment of spinal cord,UBERON:0007717,,,S3 sacral spinal cord segment,third sacral spinal cord segment,UBERON:0006462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral subsegment of spinal cord,sacral subsegment of spinal cord,UBERON:0007717,,,S4 sacral spinal cord segment,fourth sacral spinal cord segment,UBERON:0006463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral subsegment of spinal cord,sacral subsegment of spinal cord,UBERON:0007717,,,S5 sacral spinal cord segment,fifth sacral spinal cord segment,UBERON:0006464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral spinal cord gray matter,sacral spinal cord gray matter,UBERON:0029503,,,sacral spinal cord ventral commissure,sacral spinal cord ventral commissure,UBERON:0007835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral spinal cord gray matter,sacral spinal cord gray matter,UBERON:0029503,,,sacral spinal cord gray commissure,sacral spinal cord gray commissure,UBERON:0031111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral spinal cord gray matter,sacral spinal cord gray matter,UBERON:0029503,,,sacral spinal cord ventral horn,sacral spinal cord ventral horn,UBERON:0032748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral spinal cord gray matter,sacral spinal cord gray matter,UBERON:0029503,,,sacral spinal cord lateral horn,sacral spinal cord lateral horn,UBERON:0029538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,sacral spinal cord,sacral spinal cord,UBERON:0005843,,,sacral spinal cord gray matter,sacral spinal cord gray matter,UBERON:0029503,,,sacral spinal cord dorsal horn,sacral spinal cord dorsal horn,UBERON:0033939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,cervical spinal cord,cervical spinal cord,UBERON:0002726,,,cervical spinal cord gray matter,cervical spinal cord gray matter,UBERON:0014613,,,cervical spinal cord dorsal horn,cervical spinal cord dorsal horn,UBERON:0014620,,,apex of cervical spinal cord dorsal horn,apex of cervical spinal cord dorsal horn,UBERON:0014622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,cervical spinal cord,cervical spinal cord,UBERON:0002726,,,cervical spinal cord gray matter,cervical spinal cord gray matter,UBERON:0014613,,,cervical spinal cord dorsal horn,cervical spinal cord dorsal horn,UBERON:0014620,,,substantia gelatinosa of cervical spinal cord dorsal horn,substantia gelatinosa of cervical spinal cord dorsal horn,UBERON:0014623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord dorsal horn,lumbar spinal cord dorsal horn,UBERON:0014638,,,substantia gelatinosa of lumbar spinal cord dorsal horn,substantia gelatinosa of lumbar spinal cord dorsal horn,UBERON:0014633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,lumbar spinal cord,lumbar spinal cord,UBERON:0002792,,,lumbar spinal cord gray matter,lumbar spinal cord gray matter,UBERON:0029636,,,lumbar spinal cord dorsal horn,lumbar spinal cord dorsal horn,UBERON:0014638,,,apex of lumbar spinal cord dorsal horn,apex of lumbar spinal cord dorsal horn,UBERON:0014632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord dorsal horn,thoracic spinal cord dorsal horn,UBERON:0014609,,,substantia gelatinosa of thoracic spinal cord dorsal horn,substantia gelatinosa of thoracic spinal cord dorsal horn,UBERON:0014612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinal cord,spinal cord,UBERON:0002240,,,thoracic spinal cord,thoracic spinal cord,UBERON:0003038,,,thoracic spinal cord gray matter,thoracic spinal cord gray matter,UBERON:0014636,,,thoracic spinal cord dorsal horn,thoracic spinal cord dorsal horn,UBERON:0014609,,,apex of thoracic spinal cord dorsal horn,apex of thoracic spinal cord dorsal horn,UBERON:0014611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
