asct-b-2d-models-crosswalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 2D Reference Object Library Mapping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Supriya Bidanta; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2142-983X; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Katy Börnerr; Rachel Bajema; Bruce W. Herr II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-3321-6137; 0000-0002-3775-8574; 0000-0002-6703-7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM475.RXGX.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,6/15/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organ_label,organ_id,anatomical_structure_of,source_spatial_entity,node_group,node_name,label,OntologyID,representation_of,svg file of single 2DFTU,exist_asctb,type,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES,REF/3,REF/3/ID,REF/3/NOTES,REF/4,REF4/ID,REF/4/NOTES,REF/5,REF/5/ID,REF/5/NOTES,REF/6,REF/6/ID,REF/6/NOTES,Inset #
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_9,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_10,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_11,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_12,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_13,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_14,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_15,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_16,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_17,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_18,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_19,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_20,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_21,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_22,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_23,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_24,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_25,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_26,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_27,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_28,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_29,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_30,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_31,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_32,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_33,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_34,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_35,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_36,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_37,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_38,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_39,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_40,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_41,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_42,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_43,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
Spleen,UBERON:0002106,#FTURedPulp_Inset2,#2DRefObjects,Mantle_Zone,Mantle_Zone_44,spleen B cell corona,UBERON:0010421,http://purl.obolibrary.org/obo/UBERON_0010421,2d-ftu-spleen-red-pulp,1,AS,"Steiniger, Birte S. 2015. ‚ÄúHuman Spleen Microanatomy: Why Mice Do Not Suffice.‚Äù Immunology 145 (3): 334‚Äì46. https://doi.org/10.1111/imm.12469.",https://doi.org/10.1111/imm.12469.,,"Mebius, Reina E., and Georg Kraal. 2005. ‚ÄúStructure and Function of the Spleen.‚Äù Nature Reviews Immunology 5 (8): 606‚Äì16. https://doi.org/10.1038/nri1669.",https://doi.org/10.1038/nri1669,,,,,2,,,,,,,,,
