"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 3D Reference Object Library Mapping v1.0",,,,,,
,,,,,,
Author Name(s):,"Quardokus, E., Browne, K., Bueckle, A., Herr II, B., Börner, K.",,,,,
Author ORCID(s):,"0000-0001-7655-4833, 0000-0003-4066-7531, 0000-0002-8977-498X, 0000-0002-6703-7647, 0000-0002-3321-6137",,,,,
Reviewer(s):,,,,,,
General Publication(s):,https://www.biorxiv.org/content/10.1101/2021.05.31.446440v1,,,,,
Data DOI:,10.48539/HBM527.RCXM.366,,,,,
Date:,7/28/2021,,,,,
Version Number:,v1.0,,,,,
,,,,,,
anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,glb file of single organs
#VHMAllenBrain,#VHMaleOrgans,Allen_basal_forebrain_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_septal_nuclei_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_amygdaloid_complex_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_amygdaloid_area_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_central_nuclear_group_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_basolateral_nucleus_basal_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_basomedial_nucleus_accessory_basal_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_cortical_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_cortical_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_medial_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_amygdalohippocampal_area_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_bed_nucleus_of_stria_terminalis_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_nuclear_complex_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_dorsal_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_mediodorsal_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_posterior_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_pulvinar_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_ventral_anterior_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_ventral_lateral_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_ventral_posterior_lateral_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_ventral_posterior_medial_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_dorsal_lateral_geniculate_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_medial_geniculate_nuclei_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_centromedian_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_parafascicular_nucleus_of_thalamus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_habenular_nuclei_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_pineal_body_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_zona_incerta_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_subthalamic_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_hypothalamus_R,hypothalamus,UBERON:0001898,http://purl.obolibrary.org/obo/UBERON_0001898,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_preoptic_region_of_HTH_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_supraoptic_region_of_HTH_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_tuberal_region_of_HTH_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_mammillary_region_of_HTH_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_white_matter_of_forebrain_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_commissure_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_corpus_callosum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_fornix_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_mammillothalamic_tract_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_optic_tract_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_horn_of_lateral_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_body_of_lateral_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_horn_of_lateral_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_horn_of_lateral_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_third_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebellar_vermis_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebellar_deep_nuclei_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_white_matter_of_hindbrain_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_olfactory_tract_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_precentral_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_frontal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_middle_frontal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_frontal_gyrus_triangular_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_frontal_gyrus_opercular_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_gyrus_rectus_straight_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_medial_orbital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_intermediate_orbital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_intermediate_orbital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_orbital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_paracentral_lobule_rostral_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_frontal_operculum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_postcentral_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_supraparietal_lobule_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_supramarginal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_angular_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_precuneus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_paracentral_lobule_caudal_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_temporal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_middle_temporal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_temporal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_occipitotemporal_fusiform_gyrus_temporal_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_transverse_temporal_gyrus_Heschls_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_planum_temporale_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_temporal_pole_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_planum_polare_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_occipital_pole_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cuneus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lingual_gyrus_medial_occipitotemporal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_occipitotemporal_fusiform_gyrus_occipital_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_occipital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_occipital_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cingulate_gyrus_rostral_anterior_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cingulate_gyrus_caudal_posterior_part_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_ingulo_parahippocampal_isthmus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_subcallosal_gyrus_parolfactory_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_parahippocampal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_parahippocampal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_gyrus_ambiens_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_head_of_hippocampus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_body_of_hippocampus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_tail_of_hippocampus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_long_insular_gyri_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_short_insular_gyri_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_limen_insula_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_pretectal_region_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_midbrain_tegmentum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_red_nucleus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_substantia_nigra_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_colliculus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_colliculus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebral_peduncle_crus_cerebri_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_cerebellar_peduncle_brachium_conjunctivum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebral_aqueduct_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_paravermis_of_cerebellum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_hemisphere_of_cerebellum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_basilar_part_of_pons_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_pontine_tegmentum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_pyramidal_part_of_medulla_oblongata_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_tegmentum_of_medulla_oblongata_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_olive_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_cerebellar_peduncle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_middle_cerebellar_peduncle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_fourth_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_central_canal_of_medulla_oblongata_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_midline_nuclear_complex_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_olfactory_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_parietal_operculum_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_optic_ratiation_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_posteroventral_putamen_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_atrium_of_lateral_ventricle_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_paracingulate_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_rostral_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_frontomarginal_gyrus_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_frontal_pole_R,,,,Allen_M_Brain.glb
#VHMAllenBrain,#VHMaleOrgans,Allen_perirhinal_gyrus_rostral_part_of_FuGt_R,,,,Allen_M_Brain.glb
#VHMIntegumentarySystem,#VHMaleOrgans,VHM_integumentary_system,integumentary system layer,UBERON:0013754,http://purl.obolibrary.org/obo/UBERON_0013754,
#VHMSkin,#VHMaleOrgans,VHM_skin,skin of body,UBERON:0002097,http://purl.obolibrary.org/obo/UBERON_0002097,VH_M_Skin
#VHMSkeletalSystem,#VHMaleOrgans,VHM_skeletal_system,skeletal system,UBERON:0001434,http://purl.obolibrary.org/obo/UBERON_0001434,
,#VHMaleOrgans,VHM_hyoid,hyoid bone,UBERON:0001685,http://purl.obolibrary.org/obo/UBERON_0001685,VH_M_Lung
#VHMPelvis,#VHMaleOrgans,VHM_pelvis,bony pelvis,UBERON:0001270,http://purl.obolibrary.org/obo/UBERON_0001270,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_sacrum,fused sacrum,UBERON:0003690,http://purl.obolibrary.org/obo/UBERON_0003690,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_coccyx,coccyx,UBERON:0001350,http://purl.obolibrary.org/obo/UBERON_0001350,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis,pubis,UBERON:0001275,http://purl.obolibrary.org/obo/UBERON_0001275,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_pubis_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium,ilium,UBERON:0001273,http://purl.obolibrary.org/obo/UBERON_0001273,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ilium_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium,ischium,UBERON:0001274,http://purl.obolibrary.org/obo/UBERON_0001274,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_compact_bone,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_compact_bone_L,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_compact_bone_R,compact bone tissue,UBERON:0001439,http://purl.obolibrary.org/obo/UBERON_0001439,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_spongy_bone,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_spongy_bone_L,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMPelvis,#VHMaleOrgans,VHM_ischium_spongy_bone_R,trabecular bone tissue,UBERON:0002483,http://purl.obolibrary.org/obo/UBERON_0002483,VH_M_Pelvis
#VHMDigestiveSystem,#VHMaleOrgans,VHM_digestive_system,digestive system,UBERON:0001007,http://purl.obolibrary.org/obo/UBERON_0001007,
#VHMColon,#VHMaleOrgans,VHM_colon,large intestine,UBERON:0000059,http://purl.obolibrary.org/obo/UBERON_0000059,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_ascending_colon,ascending colon,UBERON:0001156,http://purl.obolibrary.org/obo/UBERON_0001156,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_caecum,caecum,UBERON:0001153,http://purl.obolibrary.org/obo/UBERON_0001153,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_descending_colon,descending colon,UBERON:0001158,http://purl.obolibrary.org/obo/UBERON_0001158,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_hepatic_flexure_of_colon,hepatic flexure of colon,UBERON:0022277,http://purl.obolibrary.org/obo/UBERON_0022277,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_ileocecal_valve,ileocecal valve,UBERON:0000569,http://purl.obolibrary.org/obo/UBERON_0000569,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_rectum,rectum,UBERON:0001052,http://purl.obolibrary.org/obo/UBERON_0001052,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_sigmoid_colon,sigmoid colon,UBERON:0001159,http://purl.obolibrary.org/obo/UBERON_0001159,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_splenic_flexure_of_colon,splenic flexure of colon,UBERON:0022276,http://purl.obolibrary.org/obo/UBERON_0022276,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_transverse_colon,transverse colon,UBERON:0001157,http://purl.obolibrary.org/obo/UBERON_0001157,SBU_M_Intestine_Large.glb
#VHMColon,#VHMaleOrgans,VHM_vermiform_appendix,vermiform appendix,UBERON:0001154,http://purl.obolibrary.org/obo/UBERON_0001154,SBU_M_Intestine_Large.glb
#VHMUrinarySystem,#VHMaleOrgans,VHM_urinary_system,renal system,UBERON:0001008,http://purl.obolibrary.org/obo/UBERON_0001008,
#VHMUrinarySystem,#VHMaleOrgans,VHM_kidney,kidney,UBERON:0002113,http://purl.obolibrary.org/obo/UBERON_0002113,
#VHMLeftKidney,#VHMaleOrgans,VHM_left_kidney,left kidney,UBERON:0004538,http://purl.obolibrary.org/obo/UBERON_0004538,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_kidney_capsule_L,kidney capsule,UBERON:0002015,http://purl.obolibrary.org/obo/UBERON_0002015,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_hilum_of_kidney_L,hilum of kidney,UBERON:0008716,http://purl.obolibrary.org/obo/UBERON_0008716,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_medulla_L,renal medulla,UBERON:0000362,http://purl.obolibrary.org/obo/UBERON_0000362,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_a,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_b,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_c,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_d,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_e,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_f,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_g,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_papilla_L_h,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHVHM_renal_papilla_L_i,renal papilla,UBERON:0001228,http://purl.obolibrary.org/obo/UBERON_0001228,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_a,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_b,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_c,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_d,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_e,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_f,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_g,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_h,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_renal_pyramid_L_i,renal pyramid,UBERON:0004200,http://purl.obolibrary.org/obo/UBERON_0004200,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_kidney_calyx_L,kidney calyx,UBERON:0006517,http://purl.obolibrary.org/obo/UBERON_0006517,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_major_calyx_L,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_major_calyx_L_a,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_major_calyx_L_b,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_major_calyx_L_c,major calyx,UBERON:0001226,http://purl.obolibrary.org/obo/UBERON_0001226,VH_M_Kidney_L.
#VHMLeftKidney,#VHMaleOrgans,VHM_minor_calyx_L,minor calyx,UBERON:0001227,http://purl.obolibrary.org/obo/UBERON_0001227,VH_M_Kidney_L.
