"Anatomical Structures, Cell Types and Biomarkers Table for Muscular System",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019. https://fipat.library.dal.ca/ta2/; Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018. ISBN:9780323393225",,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM592.DKWW.943,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,dilator pupillae muscle,dilatator pupillae,UBERON:0001608,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic eye muscle,,,sphincter pupillae muscle,Sphincter pupillae,FMA:49157,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,inferior longitudinal lingual muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,superior longitudinal lingual muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,transverse muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,intrinsic tongue muscle,intrinsic muscle of tongue,UBERON:0001576,vertical muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,inferior head of lateral pterygoid muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,lateral pterygoid muscle,lateral pterygoid muscle,UBERON:0006719,superior head of lateral pterygoid muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,deep part of masseter muscle,deep part of masseter muscle,UBERON:0010995,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,masseter muscle,masseter muscle,UBERON:0001597,superficial part of masseter muscle,superficial part of masseter muscle,UBERON:0011140,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,medial pterygoid muscle,medial pterygoid muscle,UBERON:0006718,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,masticatory muscle,masticatory muscle,UBERON:0003681,temporalis muscle,temporalis muscle,UBERON:0001598,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,stapedius muscle,stapedius muscle,UBERON:0001599,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,middle ear muscle,,,tensor tympani muscle,tensor tympani,UBERON:0001600,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,buccinator muscle,buccinator muscle,UBERON:0001582,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,corrugator supercilii muscle,Corrugator supercilii,FMA:46794,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor anguli oris muscle,depressor anguli oris muscle,UBERON:0008597,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor labii inferioris muscle,Depressor labii inferioris,FMA:46816,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor septi nasi muscle,Depressor septi nasi,FMA:46777,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,depressor supercilii muscle,Depressor supercilii,FMA:46798,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator anguli oris muscle,levator anguli oris,UBERON:0008595,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator labii superioris alaeque nasi muscle,Levator labii superioris alaeque nasi,FMA:46802,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,levator labii superioris muscle,Levator labii superioris,FMA:46805,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,mentalis muscle,mentalis muscle,UBERON:0008596,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,modiolus muscle,Modiolus,FMA:322110,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,,,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,alar part of nasalis muscle,Alar part of nasalis,FMA:46773,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,nasalis muscle,nasalis muscle,UBERON:0010953,transverse part of nasalis muscle,Transverse part of nasalis,FMA:46772,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,frontal belly of occipitofrontalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,occipitofrontalis muscle,occipitofrontalis muscle,UBERON:0010946,occipital belly of occipitofrontalis muscle,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,orbital part of orbicularis oculi muscle,Orbital part of orbicularis oculi,FMA:46781,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oculi muscle,orbicularis oculi muscle,UBERON:0001578,palpebral part of orbicularis oculi muscle,Palpebral part of orbicularis oculi,FMA:46784,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,labial part of orbicularis oris muscle,Labial part of orbicularis oris muscle,FMA:323230,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,orbicularis oris muscle,orbicularis oris muscle,UBERON:0010933,marginal part of orbicularis oris muscle,Marginal part of orbicularis oris,FMA:276073,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,procerus muscle,Procerus,FMA:46769,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,risorius muscle,risorius muscle,UBERON:0008598,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,transversus menti muscle,transversus menti muscle,UBERON:0008609,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,https://en.wikipedia.org/wiki/Transverse_muscle_of_the_chin,ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,zygomaticus major muscle,zygomaticus major muscle,UBERON:0008593,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,muscle of facial expression,,,zygomaticus minor muscle,zygomaticus minor muscle,UBERON:0008594,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,palatal muscle,palatal muscle,UBERON:0003682,,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,palatal muscle,palatal muscle,UBERON:0003682,levator veli palatini muscle,Levator veli palatini,FMA:46727,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,palatal muscle,palatal muscle,UBERON:0003682,musculus uvulae muscle,,,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,palatal muscle,palatal muscle,UBERON:0003682,palatoglossus muscle,palatoglossus muscle,UBERON:0001574,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
muscular system,musculature of body,UBERON:0000383,cranial muscle,cranial muscle,UBERON:0002376,palatal muscle,palatal muscle,UBERON:0003682,tensor veli palatini muscle,tensor veli palatini,UBERON:0008586,,,,skeletal muscle cell,cell of skeletal muscle,CL:0000188,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,https://fipat.library.dal.ca/ta2/,,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",ISBN:9780323393225,
